Reference,Order Value,Group
562446,118.8,0
565127,118.8,1
573129,118.8,0
573532,118.8,0
558332,119.2,0
536884,119.25,1
560382,119.4,1
562261,119.52,1
579000,119.7,0
557788,119.77,0
542591,119.85,0
558006,119.85,1
545694,120,1
561216,120,0
570723,120,1
573768,120,1
570838,120.05,1
560993,120.6,0
574730,121.2,1
560548,121.38,1
547694,121.5,1
555863,121.68,0
556806,122.04,1
571545,122.1,1
539597,122.4,1
544078,122.4,0
546161,122.4,1
555286,122.4,0
576395,122.4,1
554436,123.2,0
552697,124,1
572139,124,0
537633,124.5,0
571642,124.5,0
541242,124.78,1
572036,124.8,1
581431,125.3,0
551164,125.3,1
557970,125.7,0
578842,125.95,1
537635,126,1
559111,126,1
578672,126,0
546404,127.2,1
554277,127.2,0
553099,127.5,0
547939,127.5,1
563243,128,1
577803,128.64,0
572857,128.88,1
573111,128.88,1
575525,128.88,0
579006,128.88,1
571749,129.2,1
580172,129.36,0
565569,129.6,0
552573,129.8,0
553422,130,0
562614,130,1
538358,130.2,1
555412,130.2,0
536838,130.56,0
554032,130.8,0
576237,130.8,0
544826,131.25,0
541124,131.4,1
578152,131.4,0
579288,131.5,0
544061,132,1
557321,132,0
568190,132.36,1
577604,132.8,0
553216,132.8,1
572883,133,1
574175,133.12,0
559910,133.7,0
548725,134,0
572310,134.32,1
545820,134.4,1
580606,134.4,0
539864,134.55,0
561815,134.8,0
538192,135,1
545659,135,0
544443,136,0
579245,136,0
574272,136.08,1
579262,136.2,0
536564,136.8,1
549447,138.24,1
549541,138.24,1
564898,138.24,0
547082,138.25,0
564021,138.3,1
557058,138.6,1
560523,139.2,1
562094,139.2,1
573200,139.2,1
536608,139.5,1
543523,139.5,0
562590,139.68,1
564858,140,0
574838,140,0
550151,140.25,0
574335,140.4,0
555702,140.84,0
554713,141.1,0
539143,141.35,1
564364,141.54,1
558880,141.6,0
569725,141.6,1
570461,141.6,1
553898,141.6,1
556236,141.6,1
558891,141.6,1
553201,141.7,1
558064,141.9,0
550967,142.2,1
558421,142.2,0
580093,142.2,0
563468,142.4,1
539269,142.45,0
559636,142.65,1
576562,143.04,1
539332,144,0
544152,144,0
559002,144,0
563853,144,1
565780,144,1
564764,144.27,1
550483,144.72,0
555156,144.9,1
564862,145,1
577045,145,1
580745,145,0
543183,147.2,1
567638,147.2,0
561592,147.6,0
545535,147.84,1
565251,147.96,1
543352,148.4,1
565154,148.5,1
555028,148.5,1
562257,148.72,1
578014,149.4,1
544185,149.46,1
560570,149.6,1
540159,149.76,1
560844,149.76,0
539688,150,0
544076,150,1
575900,150.78,0
554706,150.8,0
553164,151.2,0
556817,151.2,0
562344,151.2,0
567632,151.2,1
537410,151.2,1
545738,151.2,1
565914,151.2,0
561696,151.8,0
577725,151.9,0
552861,151.92,1
541407,152.64,1
546775,152.64,1
546994,152.64,0
548223,152.64,1
575882,152.64,1
577041,152.64,0
549696,153,0
564529,153,0
550200,153.6,1
543043,154.05,0
575197,154.1,1
557498,154.44,0
557216,154.8,1
542892,155.52,1
565736,155.52,1
543480,155.65,0
545310,155.82,1
575301,155.87,1
558234,156,0
580542,156.06,1
563088,156.38,1
546523,156.6,0
578535,156.6,0
536843,156.8,0
559046,156.8,1
576080,157.2,1
573757,157.5,1
580755,157.5,1
560237,157.95,0
545029,158,1
567299,158,0
544797,158.4,1
549585,158.4,0
550197,158.4,0
566108,158.4,0
551845,158.7,0
553467,159,1
551562,159.36,0
567531,159.36,1
559339,159.6,1
556831,160,1
564086,160,0
566916,160,0
572934,160,0
568707,160.8,1
578096,160.96,1
550772,162,1
555281,162,1
562531,162.4,1
551895,162.4,0
554119,162.4,0
549248,162.4,0
549593,162.5,0
561813,162.72,1
565372,162.72,1
565764,162.75,0
546916,162.75,0
554639,163.2,1
557255,163.2,0
580142,163.46,1
581581,163.46,1
546766,164.4,1
536823,164.45,1
541001,165,0
541276,165,0
541865,165,1
543016,165,1
544079,165,0
544606,165,1
555259,165,1
566184,165,1
570878,165,1
577130,165,1
560095,165.3,0
568687,165.6,0
568695,165.6,0
543372,165.9,1
543376,165.9,0
577139,166.1,1
575418,166.4,1
541679,166.5,1
546923,166.8,1
555759,166.8,0
580157,166.9,0
565468,167.05,1
574751,167.4,0
576790,167.7,1
559532,167.91,1
548256,169.2,0
572197,169.68,0
552246,169.83,1
557488,169.92,0
573308,170.25,0
556036,171.6,0
556931,171.84,0
575038,171.84,1
568315,172.44,0
544699,172.8,0
551279,172.8,1
558711,173.16,1
566072,174.42,0
537679,174.48,0
538073,174.56,0
544441,175,0
572894,175,0
540563,175.2,1
541114,175.2,0
549187,175.2,0
562609,175.2,0
576913,175.2,0
560929,175.23,0
547040,176.4,1
577548,176.4,1
557618,176.6,1
541690,177,1
537412,177.6,1
555097,177.6,1
565492,177.6,0
565591,177.6,1
565793,177.6,0
546381,177.66,0
545151,178.08,1
537067,178.8,0
537803,179,1
550671,179,1
551877,179,1
554647,179,0
557517,179,1
557940,179,1
567354,179,1
573322,179,1
576221,179,1
579469,179,0
558203,179.28,0
563482,179.9,1
537848,180,1
538117,180,1
545229,180,1
549679,180,1
557002,180,1
569822,180,0
573005,180,1
574860,180,1
568998,181.25,1
557429,181.44,0
545646,182,0
564040,182.4,1
574827,182.4,1
559501,183.5,1
538668,184,0
547039,184.5,0
559148,185.6,1
551550,185.85,1
552848,185.85,1
552850,185.85,1
561521,186.15,0
550641,186.48,0
561691,186.76,0
575072,187,1
542533,187.2,0
552577,187.2,0
561088,187.2,0
538519,187.8,0
555939,188.7,0
544329,189,0
553868,189.6,1
554508,189.6,1
578296,189.6,1
575053,189.84,0
540974,190.08,1
550330,190.08,0
566861,191.1,0
560599,191.16,1
577556,191.8,1
556196,191.84,1
563372,192,1
572222,192,1
545845,192.6,1
539717,193,0
539400,193.2,0
581197,193.32,0
554923,193.6,0
579410,193.68,0
544350,193.8,1
554965,193.8,1
563261,194.04,1
577140,194.04,0
581150,194.09,1
545900,195,0
552648,195,0
553380,195,0
568182,195.8,1
567188,196.35,1
569489,196.35,1
539416,197.08,0
536583,198,1
549236,198,0
554632,198,1
565753,198,0
560122,198.72,0
574330,199.26,0
554120,199.5,0
562015,199.5,1
581119,199.5,0
571836,199.85,1
575844,199.92,1
577499,199.95,1
549752,200,1
565785,200,0
579264,200.2,0
575711,201.12,0
563892,201.5,1
561055,201.6,0
563411,201.6,1
537380,201.6,0
538306,202.5,0
544143,203,0
549131,203.7,1
536371,204,0
537117,204,1
538516,204,0
539108,204,0
548548,204,1
554130,204,1
558474,204,0
561936,204,1
562440,204,1
574879,204,1
574884,204,0
578010,204,1
580331,204,1
551595,204,0
558894,205.2,0
539500,205.74,0
548699,205.8,0
553497,205.8,1
575876,206.28,0
537245,206.4,0
561384,206.7,0
552009,207,0
567291,207.22,0
565217,207.36,0
575291,207.36,1
541692,207.5,1
545433,207.5,0
551290,207.5,0
554951,207.5,1
575415,207.5,0
557220,207.6,0
574277,208,1
562787,208.34,0
573167,208.44,0
546462,208.8,0
565146,208.8,1
579181,208.8,0
576610,208.8,0
548204,209.3,1
559458,209.9,1
548649,210,0
561593,210.42,0
536735,211.2,0
577179,211.2,0
556977,211.2,1
554370,211.5,1
565448,211.85,1
540636,212,0
580642,212.16,0
563250,212.3,1
566770,212.4,1
571202,212.4,0
555557,212.5,0
566361,212.5,0
552873,212.8,1
555010,213.12,1
570865,213.76,0
546852,213.84,1
560641,213.84,1
572070,213.84,1
539406,214.2,0
551145,214.2,0
554141,214.56,1
557012,214.8,0
564814,214.8,0
578332,214.9,1
556830,215.25,0
539331,216,1
549105,216,0
551878,216,1
579191,216,0
553000,217.28,0
580069,217.35,0
536991,217.6,0
558886,217.8,1
573922,217.84,1
563893,218.4,1
573103,218.4,1
544793,218.88,0
560821,218.9,0
550797,219.12,0
544600,219.3,1
547901,219.76,0
573412,219.8,0
551514,220,0
545827,220.05,0
560469,220.15,1
564202,220.66,0
539675,221.2,1
565216,221.2,0
539633,221.4,1
573890,222.4,0
556386,222.48,0
550354,222.75,0
576854,222.84,0
543691,223.2,1
559885,223.8,0
544103,224.1,1
573313,224.4,0
568555,224.64,1
555590,225,1
579452,225,0
567908,226.8,1
542859,226.86,0
547816,227.25,1
559890,228.15,0
539755,228.2,1
539033,228.6,0
538000,228.65,1
566727,228.96,1
569658,228.96,0
544807,229.5,0
556909,229.5,0
562434,229.5,0
538101,230.1,1
572852,230.16,0
579253,230.4,1
541125,230.45,1
561952,231,0
580264,232,0
539951,232.05,0
573896,232.2,1
575958,233.2,1
580261,233.25,0
552251,233.38,1
577534,234.09,0
551902,235.2,0
556228,235.2,0
558896,235.95,0
539591,237.6,0
542222,237.6,1
552789,237.6,0
563660,237.6,0
566556,237.6,1
567888,237.6,1
572518,237.6,1
575205,237.6,0
576691,237.6,1
577843,237.6,1
579451,237.6,0
580189,237.6,0
580704,238,1
548316,238.8,0
575061,239.2,0
538087,240,1
545160,240,1
547579,240,0
560191,240,0
569639,240,1
580285,240.1,1
549694,241.2,1
562259,241.2,0
561101,241.92,0
567799,242.28,0
559886,242.45,1
540262,242.55,1
566918,243.18,0
575027,243.2,1
536616,244.08,1
550476,244.08,0
554538,244.3,0
561035,244.8,0
564160,244.8,0
564709,244.8,1
566635,244.8,1
561638,244.8,0
536806,245.28,0
570671,246,0
541250,246.96,1
552017,248.27,0
565433,249,1
578343,249,1
576640,249.48,0
536619,249.6,1
579686,249.6,0
539440,250,0
540653,250,0
541043,250,1
558365,250,1
579160,250.2,0
575498,250.25,1
581338,250.6,1
581583,250.8,1
555870,250.8,1
580556,250.8,0
544198,252,1
554930,252,0
552247,252.56,0
554756,252.8,0
572354,253.4,1
573349,253.76,0
541181,253.8,0
540825,254.41,1
546318,255,0
562916,255.84,0
555283,256.2,1
574383,256.48,0
579517,257.44,1
556053,257.6,0
569077,257.6,0
574666,257.76,1
577739,258,0
544698,259.2,0
552541,259.2,1
553466,259.2,1
555489,259.2,0
565754,259.2,1
573917,259.2,0
577088,259.2,0
575198,259.35,1
564428,259.48,0
539334,259.5,1
563710,259.92,1
552028,260.11,0
553701,260.16,1
560710,260.2,0
564738,260.36,0
562461,260.62,0
572900,263,1
569559,264,0
554934,264.6,0
574727,264.66,0
563945,264.96,1
557313,265.5,1
569081,266.8,0
571118,266.8,1
573916,267.04,1
576671,268.38,0
566555,268.8,1
573352,269.28,1
570832,269.45,0
562719,269.6,0
563955,269.7,0
549186,270,1
549445,270,1
552885,270,1
560450,270,0
568460,270,0
554115,270.3,1
537194,271.2,1
558990,271.2,1
556234,271.37,1
546926,271.5,1
543181,272,1
563742,272,0
537198,272.25,0
552127,272.65,0
565205,272.8,1
553218,273,1
578021,273.15,1
548669,273.6,0
549664,273.6,0
537858,273.75,1
553196,274.2,0
539457,275.5,1
569781,275.88,0
546083,276,1
561883,276,0
553474,276.48,0
575390,276.6,0
557736,276.76,0
576591,277.2,0
548159,277.6,1
562545,278.32,1
558069,278.4,1
560897,278.4,1
568869,278.4,1
572032,278.72,1
580889,279.72,0
561067,279.72,0
546532,280,0
550128,280.35,0
566926,280.8,0
555576,280.8,1
563147,281.4,0
563260,281.4,1
543693,281.6,0
547022,281.92,0
551661,282.59,0
571324,283.02,0
568784,283.2,1
570248,283.2,0
536524,283.2,1
568819,283.22,0
548384,283.4,1
560117,283.84,1
563831,284.4,1
542155,285.6,0
537845,285.6,1
538048,286,0
547688,286,1
579139,286.08,0
560096,286.2,1
580732,286.4,0
536368,286.5,0
549471,286.56,1
572100,286.8,0
537967,287.1,0
539649,287.7,0
552725,288,0
554821,289.64,0
554936,289.8,0
543348,290,1
546728,290,0
578141,290,1
551647,290.88,1
576636,290.88,0
569031,291.2,0
566863,291.6,0
560725,291.6,1
573600,291.84,1
543032,292.5,1
554952,292.5,1
553559,293,1
547728,293.76,1
538420,293.76,1
540280,294,0
549538,294.17,0
553839,294.4,1
560438,294.92,0
536835,295,0
546480,295,0
547814,295,0
560184,295.38,1
574913,295.9,0
547503,296,1
548368,296.4,1
550643,296.52,0
580110,296.52,0
556442,297,0
558611,297.5,0
546527,298.8,0
571901,299.5,0
581500,299.5,0
554063,300,0
552818,300.3,0
565082,300.3,0
557623,300.6,1
558111,300.65,1
554645,301.5,0
563657,301.6,0
539304,302.4,1
549942,302.4,1
560241,302.4,0
581489,302.4,1
562431,302.47,0
580314,302.5,1
572616,302.58,1
558610,302.67,0
539720,303.6,0
536810,303.96,0
580548,304.5,1
545011,304.85,0
559883,305.04,0
555213,305.28,1
557133,305.28,0
565142,305.28,0
577325,305.28,0
580537,305.76,1
540466,306,1
543672,306,0
544155,306,1
553217,306,1
564382,306,1
571259,306,0
571261,306,0
572105,306,0
573982,306,1
575180,306,0
575920,306,0
560544,306.25,1
545652,306.4,0
545230,307.2,0
543128,308,0
554269,308,1
581584,308.4,0
549739,308.82,0
536596,309.06,1
578813,309.1,0
550154,309.75,1
553169,310.5,0
537791,310.8,0
555098,310.8,1
579007,311.04,1
540510,311.25,0
580772,311.61,0
543130,312,0
546762,312.18,1
539096,313.2,0
552565,314.55,0
548466,314.6,0
537883,315,1
548942,315,1
564560,315,1
566059,315,1
575209,315.84,1
565322,315.9,0
575134,315.9,1
558376,316,0
562578,316,1
543916,316.25,0
545987,316.62,0
542694,318,1
554547,318.24,0
563228,318.3,0
559156,318.48,0
556929,318.5,1
544036,318.6,0
571228,318.6,0
579151,319.68,0
540753,319.8,0
549924,319.8,1
559872,319.8,1
537841,320,1
547519,320,1
566028,320,1
544578,320.69,0
566453,321.12,0
558065,322,0
577897,322.08,0
577496,322.8,0
539721,324,0
537403,324.45,1
551537,324.7,1
549287,325.35,1
540452,325.44,1
561002,325.44,1
577137,325.44,1
580888,325.44,0
538120,325.5,1
539634,325.5,0
543839,325.5,0
569769,325.72,0
576234,326.1,1
536405,326.4,1
537460,326.4,1
537667,326.4,0
538006,326.4,1
538829,326.4,1
551021,326.4,1
554262,326.4,0
560087,326.4,0
566848,326.4,0
578351,326.4,0
572235,326.7,1
577048,326.8,0
545593,327.2,0
572833,328.65,0
567525,328.68,0
576634,329.12,0
556921,329.28,0
536581,330,1
546112,330,1
552523,330,0
551979,330.4,1
545020,330.4,1
552866,330.67,0
567874,331.2,0
555266,331.8,0
538778,332.15,0
569237,332.4,1
547685,332.8,0
572053,332.8,1
580881,332.8,0
577146,333.3,0
545576,333.45,1
553677,334.4,0
552549,334.71,0
553181,334.8,1
570270,335.7,1
553708,336.6,1
571048,338.4,0
552567,338.8,1
557327,338.8,1
571326,339.02,0
539093,340,0
564871,340,0
576782,340,1
577136,340,0
544197,340.6,1
552319,341,1
556192,341.12,0
578288,343,0
545992,343.85,0
560050,345.54,0
546319,345.6,1
546377,345.87,1
552966,346.5,1
558350,346.94,0
543133,347.4,0
562349,347.4,0
574355,347.52,1
536508,347.76,1
561063,348,0
561243,348.46,0
558893,348.48,0
580154,348.75,0
551894,349.05,0
547946,349.2,1
548661,350,0
558386,350.24,1
552032,350.35,0
536374,350.4,0
537767,350.4,1
541439,350.4,1
569720,350.85,1
548501,350.86,0
578101,351,1
554357,353.34,1
566974,354.5,0
548629,355.2,1
548630,355.2,0
563560,355.2,1
547942,355.5,0
574531,355.71,0
554944,356.16,0
552056,356.4,1
580885,356.4,0
550308,358,1
563902,358,1
569101,358,1
570338,358,1
553223,358.4,1
560199,358.56,0
578708,358.68,0
545856,358.8,0
558869,358.91,0
564485,359.1,0
562885,359.55,0
562550,360,1
572770,360,1
580235,360,0
540844,361,0
570220,361.15,0
537139,361.25,1
550756,362.4,0
555285,362.7,0
569907,362.7,0
545911,362.88,0
565404,364.2,0
579129,364.5,0
537221,364.7,0
578119,364.8,0
576377,365.5,0
572773,366.72,0
546412,366.86,0
580962,367.08,0
539990,367.2,0
553755,367.2,0
563727,367.2,1
541978,367.2,0
554064,367.2,0
566026,367.2,0
569665,367.4,0
577328,367.72,0
567893,367.9,0
565206,368.22,0
578113,369.6,0
559293,370.2,0
544315,370.5,1
540985,371.76,1
564636,371.8,0
577555,372.6,1
551720,372.6,0
552974,374.1,0
575387,374.4,0
549444,375,1
557430,375,0
555011,376,1
551654,376.2,1
556190,376.32,0
574711,377.1,0
543601,377.3,0
547878,377.4,1
572504,377.4,0
552233,377.5,0
538175,378,0
542690,378,1
574736,378,0
546829,378.2,0
548013,378.72,0
567856,379.2,0
564325,379.2,1
565791,379.2,1
554060,380,0
573424,380.38,1
571622,380.88,0
566755,381.24,0
573357,381.36,1
544999,381.6,0
552970,381.6,1
581007,381.92,0
543589,382,1
553412,382.2,1
539064,382.4,1
539724,382.5,0
543675,382.5,0
555075,382.5,0
542628,383.85,0
558054,384.68,0
577808,385,0
577757,385.56,1
578271,385.56,0
571248,385.95,1
554947,386.06,0
562272,386.1,1
557127,386.24,0
564859,386.64,0
558317,386.86,0
576539,387.4,1
566707,387.4,1
578284,388.08,1
552244,389.13,0
567203,389.36,0
558895,389.68,0
567747,389.76,1
544154,390,1
577596,390,0
540777,391.65,0
566439,392,0
543186,392.4,1
550453,392.4,0
540544,392.7,0
564398,393,0
550032,393.26,0
540465,393.9,1
570206,394.02,0
560755,394.8,1
556022,396,1
572097,398.19,1
573124,398.4,0
537206,398.75,1
558039,399,0
550340,399.5,0
544478,399.6,0
574585,399.6,0
560714,399.8,0
564967,399.9,0
551419,400,0
577724,400.4,1
549946,400.56,0
541657,401.1,0
556805,401.76,0
568535,402.04,1
573294,402.84,0
546000,403.2,0
573400,403.2,0
557796,403.2,1
571744,403.2,0
574829,403.2,0
550920,405.9,1
571742,406.26,0
558127,406.8,1
581487,406.8,0
536824,408,1
549938,408,0
560297,408,0
564076,408,0
570849,408,1
568565,408.32,1
562422,409.2,0
581430,409.92,1
551897,410.4,1
577443,410.4,1
570707,411.4,1
566241,411.84,0
575319,412.3,1
577054,412.8,0
573157,412.8,0
575966,413.76,1
564540,413.93,0
569581,414.4,1
546736,414.72,0
539296,414.72,0
550934,415,0
554279,415,1
555270,415,1
552521,415.68,1
556631,416.4,1
579740,416.91,0
552340,417,0
565212,417,1
539829,417.12,0
555102,417.12,1
555007,417.6,0
571432,417.6,1
537682,417.6,0
545047,418,1
554664,418,1
581005,418.08,0
542145,419.4,0
553064,419.75,0
568366,419.9,0
572234,420.2,0
569203,421.6,1
575727,423,1
578802,423.2,1
568790,424.8,0
536954,425,0
561049,425.52,1
553427,425.7,0
575296,426.6,1
547671,426.81,1
569660,427.5,1
562572,427.68,0
566623,427.68,0
561637,428.4,1
554043,428.8,0
551445,428.95,0
562039,429,0
574018,429.12,0
576586,429.6,0
560919,430,0
546772,430.56,1
563836,430.56,0
559324,430.68,1
580398,430.8,0
560908,431.2,1
550292,431.75,0
572305,431.75,0
540264,432,1
553936,432,0
557092,432,1
561809,432,1
562917,432,0
564583,432,1
569420,432,1
572656,432,1
564555,432.25,0
539954,432.3,0
548736,432.48,0
563099,432.6,1
566051,432.88,1
550012,434.53,0
579121,434.7,1
546633,435.2,1
539639,435.6,0
554984,436,0
570502,437.5,1
547762,438.38,1
558710,439.35,1
558431,439.45,0
541426,440,0
576512,440,0
570100,441.6,0
542925,441.76,1
536994,443.7,0
579017,443.7,1
550782,443.8,0
580961,444,0
546690,445.5,1
559692,446.66,0
570506,447,0
543536,447.02,0
578319,447.44,1
545521,448.21,1
577087,449,1
574058,449.28,1
543730,450,0
573877,450,0
545016,450.24,0
539417,451.2,1
560651,451.42,0
560658,451.42,1
568330,451.98,0
559504,452.34,1
574687,452.7,0
573410,452.8,0
541673,453,0
545187,453.6,0
553722,455,0
547056,455.4,0
563028,455.7,0
581177,455.84,1
558923,456,0
571311,456,0
570722,456.76,0
559165,456.84,1
578249,457.2,0
578294,457.25,1
574588,457.82,0
562088,457.92,1
567511,457.92,0
548245,459,1
579789,459.42,0
539006,460.36,0
536594,460.7,0
539032,462,1
571100,462.24,0
580102,462.4,0
560204,462.6,0
557601,463.5,1
560546,464.1,1
564333,464.64,0
572423,464.9,1
544092,465,0
545465,465.28,1
566632,466.44,1
538654,466.7,1
559496,468.18,1
580031,468.9,0
581566,469.44,1
580554,469.92,1
554265,470.1,1
561634,470.8,0
564370,470.8,1
545517,471.25,1
545597,472,1
553350,472,1
541606,472.08,0
550025,473.2,1
573134,473.25,1
550991,473.76,0
545467,474,0
538697,474,1
577356,474,1
579687,474,0
579526,474.32,1
564339,474.64,0
577072,475.2,0
539085,475.2,0
545722,475.2,0
548556,475.8,1
554980,476,1
547810,476.34,1
555818,476.4,0
539493,477.88,1
564159,477.9,0
579185,478.75,0
562458,480,0
565123,480,0
537394,480.06,0
579164,480.48,0
537891,480.6,0
550338,480.75,0
544650,481.5,0
554309,482.4,0
580882,482.6,0
542235,483.6,0
543025,484.5,1
558779,484.8,1
541275,484.8,0
546957,485,1
575170,485.3,0
553900,486,1
562155,486,0
547553,486.15,0
545140,487.5,0
578694,487.62,1
557490,487.68,1
577079,487.68,0
580557,487.9,0
546331,488.25,0
557329,488.8,1
581358,489.3,0
551202,489.6,0
551617,489.6,1
561865,489.6,0
555232,489.7,0
570473,489.82,1
551555,490,0
558485,490.2,1
580022,491.12,1
564309,492.1,1
572089,492.16,1
557128,495,0
574537,496.3,0
557113,496.8,0
554844,497,0
539762,500,1
545902,500,1
546154,500,1
557509,500,0
558333,500,1
561916,500,1
571610,500,0
579095,500.76,0
549904,501.25,0
555389,501.6,0
543483,501.84,0
579449,502,0
567934,502.4,0
574333,502.5,0
547084,503.1,0
578126,503.99,1
539662,504,1
551415,504,1
536640,504.35,0
579542,506.16,0
541791,506.25,0
564222,506.9,0
536593,507.3,0
546293,507.6,0
558473,508,1
543747,508.82,0
559916,509.24,1
550465,509.95,1
560263,509.96,0
537461,510,0
578042,510,0
558366,510.72,0
558755,511.75,0
542849,512,1
576878,512.2,0
576669,512.25,0
576791,512.64,0
576625,513.06,0
544328,513.4,0
551834,513.48,0
555732,513.95,0
581222,514.28,1
566083,514.56,1
542432,514.8,0
563812,514.8,1
541881,516.15,0
567481,517.3,1
543127,518.4,0
545049,519.14,0
555103,520,0
552249,520.38,0
537424,521.55,1
541605,522,1
549020,522.08,0
567640,522.24,1
552980,523,1
557041,523.05,0
580992,523.8,0
577060,524.4,1
552314,524.8,0
552806,525,0
544818,525.12,1
567313,525.42,0
541290,526.68,0
578630,526.8,0
555813,527.4,1
554641,527.8,0
536811,527.85,0
536969,528,1
553172,528,0
563173,528,1
537811,528.36,0
557775,528.48,1
549284,529.2,0
574282,529.2,0
564148,529.6,1
565338,529.92,0
557017,530.4,1
541149,531,0
536573,531.76,1
548634,532.1,1
543537,532.4,1
541217,532.8,1
548190,532.98,0
542079,533,1
568881,533.2,1
551736,534.24,0
565858,534.24,0
571553,534.24,0
570642,534.67,1
568214,535.5,0
554354,535.68,1
576386,536.36,0
556786,536.4,1
554710,537,0
564811,537,0
577734,537.3,1
541106,537.6,0
563465,537.6,0
553160,538,1
554035,538.2,0
539748,538.44,0
552988,538.9,1
565225,539.2,1
539336,539.4,1
566170,539.4,0
568804,540,0
541609,540.8,1
540829,541.32,1
558047,542.2,1
555917,543,1
557526,543.4,0
563850,543.9,1
542212,544,1
542889,544,1
550674,544,0
539242,544.28,0
559990,545.1,1
552195,545.7,1
560911,545.79,1
577069,545.87,1
561866,546.48,0
548873,547.4,0
540020,547.4,0
559332,550,1
558740,550.2,0
560411,550.64,0
560413,550.64,0
549997,550.8,0
565120,550.8,1
579445,550.8,0
543202,550.8,0
560187,550.94,0
545336,551.2,1
567287,551.25,0
566015,551.46,0
577162,552,0
550944,552.3,0
558264,552.5,1
575948,553,0
575657,553.32,0
550265,553.6,0
571911,553.84,1
547197,554.7,0
547238,554.72,0
553734,554.84,0
542921,555,1
546087,555.36,0
539482,556.14,1
541732,556.16,1
579179,556.66,0
547489,556.75,0
561643,556.8,0
553018,557.72,0
554305,557.72,0
549970,557.75,0
569539,557.76,0
536397,558,1
554322,558,0
557524,558.24,0
547227,560.7,1
581333,561.75,0
539272,562.24,0
562720,562.64,1
569698,562.96,1
575496,565.2,0
551862,565.45,1
551421,566,1
543813,566.25,1
569411,566.4,1
563898,567.44,0
559609,567.6,1
557504,568,0
578308,568.08,1
569912,568.48,1
576601,568.48,1
577806,568.88,1
579684,569.56,1
566052,569.6,0
547192,571.2,0
546301,571.56,1
576896,572,1
544354,572.16,0
559152,572.4,1
539011,572.88,0
546767,572.88,0
557215,573.3,0
569905,573.3,0
549996,573.32,1
557774,573.42,1
544084,574,1
558574,574.56,0
543031,575.32,0
561520,575.36,0
580436,575.52,0
559509,575.8,0
544168,576,0
547244,576,0
578356,576.84,0
548641,577.2,0
570233,577.5,0
536598,577.6,0
573484,578.88,0
554068,581.9,1
568704,582.32,1
576352,582.5,0
539651,582.92,1
571090,583.1,0
542004,583.2,0
557237,583.5,1
562355,584,1
547879,584.4,0
580431,584.97,0
547707,585,1
549539,585.6,0
554966,585.6,1
538909,585.9,0
577858,585.9,0
572057,587.14,1
539420,587.16,0
561672,587.52,1
545648,588,0
545170,588.2,1
567097,588.9,1
579419,588.96,0
545586,589.1,0
555808,589.78,0
537833,590,1
575697,590.4,0
574665,590.58,1
565469,591.3,0
544693,592,0
555394,592.2,0
569035,592.2,1
545656,594,0
559110,594,0
577617,594.9,0
566196,595.2,0
576184,595.2,0
574833,595.65,0
571663,596,1
540457,596.2,1
579779,596.7,0
558920,598.06,1
556972,598.08,0
570795,598.08,0
580530,598.5,1
548267,598.56,1
580370,598.8,0
569856,598.95,0
569087,599.04,0
559986,599.5,0
571223,599.5,0
564641,599.76,1
546631,600,1
547154,600,1
558381,600,1
539074,601.15,0
537890,601.2,1
555417,601.45,1
537816,601.75,0
547546,602.4,0
